case:concept:name,sktr_activity,kari_activity,argmax_activity,ground_truth
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,2,2,2
14,2,3,3,2
14,2,3,3,2
14,3,3,3,2
14,3,3,3,2
14,3,3,3,2
14,3,3,3,2
14,3,3,3,2
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,3
14,3,3,3,15
14,3,3,3,15
14,3,3,3,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,15,15,15,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,14
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,14,14,15
14,14,16,16,15
14,14,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,15
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,16,16,16,16
14,18,18,18,16
14,18,18,18,16
14,18,18,18,16
14,18,18,18,16
14,18,18,18,16
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
14,18,18,18,18
